sensor_id,irrigate,energy_used,data_processed,timestamp
sensor_8,True,0.067,0.6,1759798314.7048917
sensor_8,True,0.164,0.28,1759798314.983636
sensor_9,False,0.165,0.21,1759798316.705693
sensor_10,True,0.2,0.25,1759798316.9842632
sensor_2,False,0.051,0.24,1759798318.7066061
sensor_8,True,0.066,0.65,1759798318.984932
sensor_3,False,0.127,0.26,1759798320.7072968
sensor_8,False,0.109,0.61,1759798320.9857318
sensor_6,False,0.11,0.32,1759798322.7079387
sensor_2,True,0.158,0.59,1759798322.9866428
sensor_4,False,0.08,0.49,1759798324.7086096
sensor_10,True,0.149,0.24,1759798324.9873457
sensor_5,True,0.185,0.62,1759798326.7092564
sensor_2,False,0.125,0.29,1759798326.9879823
sensor_10,False,0.127,0.14,1759798328.7099302
sensor_6,False,0.179,0.5,1759798328.9886906
sensor_3,True,0.087,0.57,1759798330.7105615
sensor_8,True,0.113,0.43,1759798330.9894497
sensor_4,False,0.057,0.55,1759798332.7112405
sensor_4,False,0.18,0.19,1759798332.9902444
sensor_10,False,0.064,0.15,1759798334.7120197
sensor_5,False,0.15,0.31,1759798334.9909117
sensor_3,False,0.123,0.61,1759798336.7126744
sensor_10,True,0.107,0.67,1759798336.991509
sensor_10,False,0.188,0.54,1759798338.7134593
sensor_3,False,0.063,0.13,1759798338.992188
sensor_5,False,0.091,0.37,1759798340.7141755
sensor_6,False,0.061,0.57,1759798340.9930766
sensor_1,True,0.159,0.52,1759798342.7148633
sensor_3,False,0.14,0.35,1759798342.993759
sensor_2,False,0.136,0.41,1759798344.7156508
sensor_3,True,0.158,0.46,1759798344.9945168
sensor_8,True,0.15,0.4,1759798346.716499
sensor_5,False,0.188,0.69,1759798346.995205
sensor_2,True,0.192,0.54,1759798348.7173564
sensor_10,False,0.132,0.49,1759798348.9960432
sensor_4,False,0.112,0.41,1759798350.7181647
sensor_5,False,0.053,0.69,1759798350.9966607
sensor_4,False,0.141,0.47,1759798352.71895
sensor_4,True,0.089,0.7,1759798352.9975986
sensor_7,False,0.196,0.5,1759798354.7196975
sensor_9,True,0.118,0.47,1759798354.9984572
sensor_3,False,0.067,0.41,1759798356.7204561
sensor_9,False,0.069,0.18,1759798356.9993117
sensor_8,True,0.196,0.14,1759798358.7211258
sensor_1,False,0.056,0.23,1759798358.9999454
sensor_10,True,0.129,0.51,1759798360.7217932
sensor_8,True,0.068,0.38,1759798361.0005774
sensor_3,True,0.12,0.15,1759798362.7227278
sensor_4,True,0.13,0.36,1759798363.0012255
sensor_8,False,0.188,0.65,1759798364.7234817
sensor_1,False,0.183,0.34,1759798365.0019414
sensor_9,True,0.143,0.32,1759798366.7241058
sensor_5,True,0.145,0.39,1759798367.0026226
sensor_7,False,0.056,0.5,1759798368.7246838
sensor_4,False,0.166,0.5,1759798369.0034068
sensor_3,True,0.121,0.29,1759798370.7252927
sensor_8,False,0.186,0.2,1759798371.0040872
sensor_9,True,0.074,0.11,1759798372.726141
sensor_10,False,0.187,0.45,1759798373.0047696
sensor_4,True,0.184,0.41,1759798374.7268891
sensor_10,True,0.198,0.21,1759798375.0054214
sensor_5,True,0.142,0.21,1759798376.7275903
sensor_5,True,0.077,0.54,1759798377.0064046
sensor_6,False,0.131,0.33,1759798378.7283993
sensor_3,False,0.118,0.47,1759798379.0071077
sensor_3,True,0.181,0.65,1759798380.7290523
sensor_10,False,0.102,0.37,1759798381.0079298
sensor_3,True,0.169,0.35,1759798382.7297473
sensor_8,True,0.096,0.53,1759798383.0085442
sensor_4,False,0.127,0.36,1759798384.7304578
sensor_10,True,0.182,0.38,1759798385.009212
sensor_5,False,0.157,0.53,1759798386.7310622
sensor_3,False,0.125,0.43,1759798387.0100007
sensor_7,True,0.111,0.11,1759798388.731651
sensor_9,False,0.13,0.12,1759798389.010664
sensor_3,True,0.094,0.39,1759798390.7319806
sensor_7,True,0.144,0.33,1759798391.0112422
sensor_8,False,0.169,0.34,1759798392.732711
sensor_1,False,0.143,0.18,1759798393.0119956
sensor_9,False,0.07,0.44,1759798394.7334564
sensor_6,True,0.145,0.47,1759798395.012819
sensor_10,False,0.093,0.49,1759798396.734093
sensor_8,True,0.166,0.66,1759798397.0135534
sensor_8,True,0.112,0.31,1759798398.7349436
sensor_9,True,0.099,0.42,1759798399.0143874
sensor_3,True,0.178,0.33,1759798400.7354567
sensor_3,False,0.067,0.34,1759798401.0149605
sensor_2,False,0.091,0.48,1759798402.736216
sensor_10,True,0.197,0.49,1759798403.0156236
sensor_9,False,0.155,0.67,1759798404.7368453
sensor_8,True,0.186,0.12,1759798405.0163546
sensor_3,True,0.128,0.18,1759798406.737519
sensor_4,False,0.182,0.65,1759798407.0170968
sensor_3,True,0.166,0.11,1759798408.7381206
sensor_2,False,0.152,0.13,1759798409.0179179
sensor_3,False,0.089,0.36,1759798410.7387013
sensor_6,True,0.069,0.57,1759798411.0185502
sensor_9,True,0.135,0.22,1759798412.7394953
sensor_6,True,0.065,0.3,1759798413.0191793
sensor_5,False,0.096,0.63,1759798414.7401197
sensor_2,False,0.128,0.27,1759798415.0198622
sensor_4,True,0.05,0.52,1759798416.7407541
sensor_10,True,0.141,0.14,1759798417.0206552
sensor_1,True,0.085,0.24,1759798418.7415648
sensor_10,False,0.165,0.26,1759798419.0213041
sensor_6,True,0.112,0.5,1759798420.7422695
sensor_6,False,0.159,0.44,1759798421.0219066
sensor_4,True,0.128,0.21,1759798422.7430408
sensor_4,True,0.199,0.67,1759798423.0225122
sensor_9,False,0.147,0.19,1759798424.7437224
sensor_10,False,0.104,0.36,1759798425.02309
sensor_5,True,0.151,0.34,1759798426.7444408
sensor_8,False,0.168,0.45,1759798427.0238662
sensor_10,True,0.176,0.21,1759798428.7451904
sensor_4,True,0.173,0.69,1759798429.0247226
sensor_4,False,0.147,0.1,1759798430.7458632
sensor_5,False,0.096,0.57,1759798431.025583
sensor_6,True,0.122,0.43,1759798432.7465503
sensor_9,False,0.169,0.18,1759798433.0263884
sensor_5,True,0.175,0.43,1759798434.7472246
sensor_4,False,0.155,0.38,1759798435.0270705
sensor_5,True,0.13,0.21,1759798436.7478383
sensor_5,False,0.186,0.3,1759798437.0276763
sensor_4,False,0.116,0.14,1759798438.7484877
sensor_2,False,0.108,0.69,1759798439.0285313
sensor_8,False,0.073,0.2,1759798440.749122
sensor_6,False,0.087,0.15,1759798441.029205
sensor_8,True,0.12,0.31,1759798442.7497733
sensor_4,True,0.079,0.4,1759798443.0299213
sensor_5,True,0.172,0.52,1759798444.7504265
sensor_9,True,0.069,0.58,1759798445.0306096
sensor_2,True,0.123,0.14,1759798446.751021
sensor_8,True,0.077,0.65,1759798447.0312886
sensor_5,False,0.132,0.34,1759798448.7518075
sensor_8,False,0.095,0.29,1759798449.032065
sensor_7,True,0.077,0.18,1759798450.7524486
sensor_2,True,0.173,0.55,1759798451.0327182
sensor_7,False,0.142,0.7,1759798452.7530766
sensor_5,False,0.074,0.59,1759798453.0334065
sensor_4,True,0.121,0.53,1759798454.7538948
sensor_2,False,0.105,0.43,1759798455.0341365
sensor_7,False,0.148,0.5,1759798456.7545416
sensor_6,True,0.19,0.33,1759798457.0348508
sensor_8,True,0.164,0.69,1759798458.7552433
sensor_7,True,0.078,0.49,1759798459.035703
sensor_3,True,0.106,0.45,1759798460.7559183
sensor_1,True,0.097,0.53,1759798461.0363932
sensor_1,False,0.073,0.49,1759798462.7567434
sensor_3,True,0.134,0.36,1759798463.0370307
sensor_7,True,0.127,0.7,1759798464.7573853
sensor_6,True,0.078,0.11,1759798465.0376637
sensor_4,True,0.134,0.35,1759798466.7581358
sensor_6,False,0.181,0.29,1759798467.0383856
sensor_5,True,0.07,0.53,1759798468.7587705
sensor_5,True,0.105,0.21,1759798469.0390115
sensor_3,True,0.102,0.44,1759798470.7595901
sensor_3,True,0.138,0.48,1759798471.039829
sensor_1,False,0.117,0.65,1759798472.760205
sensor_1,True,0.185,0.11,1759798473.040583
sensor_5,True,0.101,0.27,1759798474.7610443
sensor_4,True,0.157,0.38,1759798475.0414257
sensor_7,True,0.153,0.21,1759798476.7616446
sensor_10,False,0.199,0.31,1759798477.0420725
sensor_10,True,0.058,0.53,1759798478.762257
sensor_4,False,0.079,0.1,1759798479.042735
sensor_10,False,0.193,0.38,1759798480.763041
sensor_10,True,0.19,0.48,1759798481.0436118
sensor_7,True,0.141,0.38,1759798482.7639503
sensor_2,True,0.081,0.48,1759798483.0445468
sensor_6,True,0.059,0.19,1759798484.7647974
sensor_7,False,0.11,0.44,1759798485.045295
sensor_8,False,0.155,0.16,1759798486.7654557
sensor_5,False,0.199,0.38,1759798487.0462103
sensor_3,True,0.194,0.13,1759798488.7661817
sensor_9,False,0.189,0.26,1759798489.0470095
sensor_4,True,0.126,0.5,1759798490.767081
sensor_3,False,0.085,0.66,1759798491.0476556
sensor_3,True,0.075,0.6,1759798492.7677512
sensor_2,True,0.115,0.53,1759798493.0485375
sensor_8,False,0.137,0.28,1759798494.768564
sensor_8,True,0.056,0.63,1759798495.049421
sensor_10,False,0.059,0.49,1759798496.769375
sensor_8,False,0.121,0.19,1759798497.0503454
sensor_10,True,0.056,0.1,1759798498.7702954
sensor_9,False,0.097,0.43,1759798499.0510762
sensor_8,True,0.108,0.35,1759798500.7709284
sensor_7,False,0.184,0.19,1759798501.051769
sensor_9,False,0.055,0.38,1759798502.771551
sensor_8,True,0.135,0.42,1759798503.0524392
sensor_1,False,0.182,0.3,1759798504.7723591
sensor_10,True,0.197,0.54,1759798505.053256
sensor_5,True,0.133,0.12,1759798506.7730296
sensor_2,False,0.178,0.52,1759798507.0539553
sensor_10,True,0.107,0.19,1759798508.7737484
sensor_3,False,0.146,0.64,1759798509.0547984
sensor_8,False,0.125,0.54,1759798510.774137
sensor_3,True,0.16,0.62,1759798511.0554938
sensor_9,True,0.117,0.15,1759798512.7749374
sensor_1,False,0.116,0.54,1759798513.056169
sensor_7,True,0.148,0.64,1759798514.775744
sensor_3,True,0.097,0.53,1759798515.0570936
sensor_1,True,0.124,0.24,1759798516.7763464
sensor_7,True,0.182,0.62,1759798517.0579605
sensor_6,True,0.152,0.13,1759798518.7770166
sensor_3,True,0.1,0.26,1759798519.058587
sensor_3,False,0.128,0.13,1759798520.7777026
sensor_2,True,0.073,0.23,1759798521.0592408
sensor_3,True,0.143,0.68,1759798522.7783906
sensor_3,True,0.135,0.48,1759798523.060052
sensor_7,False,0.094,0.31,1759798524.7789884
sensor_4,False,0.132,0.35,1759798525.0608659
sensor_9,True,0.06,0.61,1759798526.7795784
sensor_9,True,0.072,0.17,1759798527.0614977
sensor_2,True,0.08,0.34,1759798528.7804298
sensor_3,False,0.185,0.16,1759798529.0621753
sensor_3,False,0.142,0.5,1759798530.7811244
sensor_3,True,0.089,0.45,1759798531.0629547
sensor_8,True,0.117,0.65,1759798532.7817762
sensor_2,False,0.167,0.53,1759798533.063695
sensor_9,True,0.104,0.38,1759798534.7824879
sensor_10,True,0.055,0.61,1759798535.0643864
sensor_5,True,0.06,0.53,1759798536.783203
sensor_10,True,0.176,0.53,1759798537.0651574
sensor_3,False,0.127,0.16,1759798538.7838056
sensor_6,True,0.092,0.33,1759798539.0659325
sensor_3,False,0.066,0.28,1759798540.7844813
sensor_6,True,0.164,0.32,1759798541.0665956
sensor_9,True,0.085,0.37,1759798542.7851126
sensor_1,True,0.137,0.55,1759798543.0672853
sensor_4,True,0.168,0.17,1759798544.7857168
sensor_7,False,0.158,0.14,1759798545.0679219
sensor_9,True,0.098,0.67,1759798546.7864764
sensor_9,True,0.052,0.13,1759798547.0686119
sensor_5,False,0.16,0.14,1759798548.7872434
sensor_8,True,0.066,0.49,1759798549.0693946
sensor_7,True,0.17,0.39,1759798550.7878928
sensor_9,True,0.191,0.28,1759798551.0702565
sensor_5,True,0.175,0.5,1759798552.7885091
sensor_6,True,0.107,0.22,1759798553.0709114
sensor_7,False,0.158,0.19,1759798554.7891645
sensor_3,True,0.186,0.67,1759798555.0716286
sensor_1,False,0.098,0.56,1759798556.789789
sensor_8,True,0.155,0.48,1759798557.0725522
sensor_3,True,0.163,0.19,1759798558.7905462
sensor_3,False,0.142,0.59,1759798559.0732892
sensor_6,False,0.093,0.38,1759798560.791271
sensor_2,False,0.117,0.22,1759798561.0740488
sensor_8,True,0.192,0.19,1759798562.7920942
sensor_8,False,0.056,0.22,1759798563.0748148
sensor_8,True,0.106,0.13,1759798564.792727
sensor_1,True,0.193,0.24,1759798565.075486
sensor_5,True,0.051,0.31,1759798566.7934191
sensor_10,False,0.131,0.19,1759798567.0761511
sensor_7,True,0.198,0.32,1759798568.7941499
sensor_8,True,0.152,0.36,1759798569.076698
sensor_3,True,0.169,0.23,1759798570.7948117
sensor_2,True,0.164,0.51,1759798571.0775023
sensor_1,True,0.197,0.34,1759798572.795408
sensor_9,True,0.081,0.47,1759798573.078387
sensor_5,False,0.173,0.53,1759798574.7961457
sensor_1,False,0.163,0.19,1759798575.0792153
sensor_6,True,0.056,0.24,1759798576.7968388
sensor_2,False,0.078,0.59,1759798577.0800178
sensor_5,False,0.117,0.11,1759798578.7975318
sensor_1,True,0.06,0.1,1759798579.0808423
sensor_5,False,0.179,0.25,1759798580.7983906
sensor_8,False,0.074,0.21,1759798581.0814788
sensor_9,False,0.055,0.5,1759798582.7990425
sensor_9,False,0.173,0.65,1759798583.0821528
sensor_5,True,0.153,0.39,1759798584.7996044
sensor_10,False,0.185,0.47,1759798585.0828907
sensor_8,False,0.092,0.68,1759798586.8003936
sensor_6,True,0.092,0.51,1759798587.0836024
sensor_3,False,0.162,0.11,1759798588.8010743
sensor_9,False,0.192,0.64,1759798589.0843966
sensor_7,False,0.165,0.54,1759798590.8017228
sensor_8,False,0.07,0.3,1759798591.0851252
sensor_10,False,0.146,0.63,1759798592.8024595
sensor_6,False,0.122,0.37,1759798593.086035
sensor_5,False,0.066,0.59,1759798594.8030622
sensor_4,True,0.119,0.58,1759798595.0869136
sensor_9,True,0.089,0.51,1759798596.803902
sensor_6,True,0.191,0.5,1759798597.0875962
sensor_8,True,0.198,0.5,1759798598.8047132
sensor_2,False,0.137,0.69,1759798599.088508
sensor_2,False,0.067,0.57,1759798600.8054993
sensor_7,False,0.194,0.46,1759798601.0891356
sensor_4,True,0.158,0.13,1759798602.8061926
sensor_8,False,0.195,0.12,1759798603.0900624
sensor_10,False,0.056,0.17,1759798604.8068256
sensor_3,True,0.164,0.43,1759798605.0907238
sensor_8,False,0.169,0.28,1759798606.8075566
sensor_10,False,0.143,0.34,1759798607.0913901
sensor_5,True,0.095,0.47,1759798608.8082423
sensor_8,True,0.129,0.34,1759798609.0922375
sensor_3,True,0.153,0.45,1759798610.8090112
sensor_10,True,0.153,0.45,1759798611.0929353
sensor_7,True,0.15,0.16,1759798612.8097217
sensor_9,True,0.157,0.56,1759798613.093539
sensor_1,True,0.139,0.6,1759798614.8104396
sensor_5,True,0.19,0.38,1759798615.0944002
sensor_1,True,0.179,0.58,1759798616.8111823
sensor_8,True,0.159,0.35,1759798617.0952017
sensor_2,True,0.057,0.65,1759798618.8118715
sensor_7,True,0.144,0.19,1759798619.0958393
sensor_10,True,0.165,0.21,1759798620.8126194
sensor_4,True,0.159,0.66,1759798621.0967062
sensor_7,True,0.168,0.46,1759798622.8133085
sensor_3,True,0.051,0.54,1759798623.0975
sensor_6,True,0.064,0.2,1759798624.8141484
sensor_2,False,0.061,0.6,1759798625.0982394
sensor_1,True,0.117,0.69,1759798626.8149204
sensor_2,False,0.141,0.56,1759798627.099068
sensor_8,False,0.166,0.63,1759798628.8155098
sensor_1,False,0.139,0.17,1759798629.0998695
sensor_9,False,0.15,0.56,1759798630.8159475
sensor_9,False,0.088,0.35,1759798631.1007261
sensor_4,False,0.133,0.62,1759798632.8165228
sensor_3,False,0.131,0.53,1759798633.1013846
sensor_5,True,0.055,0.42,1759798634.8171494
sensor_6,False,0.163,0.21,1759798635.1020985
sensor_3,True,0.07,0.22,1759798636.8179598
sensor_7,False,0.08,0.33,1759798637.102871
sensor_10,True,0.062,0.28,1759798638.8186526
sensor_3,False,0.112,0.45,1759798639.1035023
sensor_3,False,0.102,0.54,1759798640.8193226
sensor_2,False,0.106,0.26,1759798641.1043482
sensor_9,True,0.174,0.34,1759798642.8199534
sensor_10,True,0.089,0.45,1759798643.1052277
sensor_7,True,0.053,0.13,1759798644.8208857
sensor_8,True,0.06,0.25,1759798645.1056726
sensor_3,False,0.058,0.35,1759798646.8214724
sensor_7,False,0.2,0.17,1759798647.1064084
sensor_4,True,0.193,0.59,1759798648.8221817
sensor_7,True,0.161,0.19,1759798649.1070604
sensor_1,False,0.069,0.46,1759798650.8228004
sensor_1,False,0.175,0.17,1759798651.1079926
sensor_7,True,0.078,0.29,1759798652.8234143
sensor_7,True,0.184,0.63,1759798653.1087842
sensor_6,True,0.053,0.15,1759798654.8240917
sensor_6,False,0.186,0.61,1759798655.1095316
sensor_10,True,0.115,0.61,1759798656.8248444
sensor_2,True,0.095,0.34,1759798657.1102464
sensor_7,True,0.124,0.22,1759798658.8254945
sensor_2,True,0.088,0.47,1759798659.1106253
sensor_9,False,0.072,0.43,1759798660.8261437
sensor_7,False,0.162,0.19,1759798661.1113997
sensor_1,True,0.16,0.3,1759798662.8268414
sensor_2,False,0.1,0.18,1759798663.1119998
sensor_3,False,0.117,0.45,1759798664.8275435
sensor_2,True,0.089,0.14,1759798665.1127667
sensor_6,False,0.088,0.32,1759798666.8283207
sensor_5,True,0.086,0.25,1759798667.1132731
sensor_2,True,0.17,0.31,1759798668.8290324
sensor_10,False,0.127,0.21,1759798669.113733
sensor_1,False,0.106,0.56,1759798670.8297036
sensor_3,True,0.086,0.33,1759798671.1146507
sensor_2,False,0.146,0.55,1759798672.8303618
sensor_2,False,0.18,0.14,1759798673.1153364
sensor_10,True,0.115,0.42,1759798674.8311589
sensor_5,True,0.138,0.42,1759798675.115983
sensor_2,True,0.113,0.48,1759798676.8317413
sensor_10,True,0.138,0.48,1759798677.1166859
sensor_8,False,0.144,0.33,1759798678.8323343
sensor_4,False,0.129,0.5,1759798679.117538
sensor_10,True,0.175,0.7,1759798680.8329942
sensor_1,False,0.159,0.16,1759798681.118322
sensor_6,False,0.2,0.65,1759798682.8337483
sensor_10,True,0.162,0.16,1759798683.1189332
sensor_8,False,0.164,0.26,1759798684.8345802
sensor_8,False,0.179,0.68,1759798685.1197238
sensor_6,True,0.086,0.16,1759798686.8352737
sensor_3,False,0.098,0.41,1759798687.120585
sensor_3,False,0.058,0.5,1759798688.8359945
sensor_4,True,0.122,0.56,1759798689.121444
sensor_5,True,0.103,0.68,1759798690.8366249
sensor_3,True,0.08,0.62,1759798691.1221943
sensor_2,True,0.137,0.57,1759798692.8372557
sensor_5,True,0.144,0.39,1759798693.1229827
sensor_6,True,0.123,0.27,1759798694.837916
sensor_2,True,0.083,0.51,1759798695.123769
sensor_9,False,0.12,0.13,1759798696.838602
sensor_8,False,0.079,0.36,1759798697.12447
sensor_4,False,0.086,0.51,1759798698.839221
sensor_10,True,0.053,0.68,1759798699.125298
sensor_9,True,0.134,0.57,1759798700.8397918
sensor_10,True,0.135,0.3,1759798701.126002
sensor_7,False,0.167,0.4,1759798702.8404398
sensor_3,True,0.132,0.17,1759798703.1266255
sensor_2,True,0.118,0.26,1759798704.8411667
sensor_5,False,0.096,0.31,1759798705.127264
sensor_7,False,0.164,0.6,1759798706.841809
sensor_8,True,0.121,0.15,1759798707.1278834
sensor_5,False,0.157,0.22,1759798708.8424766
sensor_4,False,0.128,0.59,1759798709.128661
sensor_5,True,0.15,0.48,1759798710.8431227
sensor_10,True,0.116,0.4,1759798711.1294034
sensor_6,False,0.112,0.32,1759798712.8439097
sensor_8,True,0.087,0.37,1759798713.130226
sensor_4,False,0.059,0.23,1759798714.844759
sensor_3,False,0.108,0.22,1759798715.1306741
sensor_10,False,0.17,0.17,1759798716.8455057
sensor_9,True,0.058,0.5,1759798717.131355
sensor_7,False,0.109,0.31,1759798718.846446
sensor_2,True,0.15,0.53,1759798719.1320884
sensor_5,True,0.16,0.16,1759798720.8470654
sensor_6,False,0.136,0.58,1759798721.1328642
sensor_5,True,0.057,0.41,1759798722.8477736
sensor_1,False,0.134,0.66,1759798723.1335657
sensor_8,False,0.177,0.26,1759798724.8483875
sensor_6,True,0.19,0.68,1759798725.1344588
sensor_9,False,0.154,0.61,1759798726.849024
sensor_3,True,0.142,0.68,1759798727.1350935
sensor_2,False,0.102,0.57,1759798728.849793
sensor_9,True,0.178,0.11,1759798729.1357903
sensor_9,False,0.122,0.25,1759798730.850581
sensor_3,False,0.188,0.37,1759798731.1366248
sensor_1,True,0.179,0.47,1759798732.8512323
sensor_10,True,0.118,0.35,1759798733.137397
sensor_2,True,0.116,0.23,1759798734.8518476
sensor_5,True,0.178,0.47,1759798735.1381705
sensor_8,False,0.076,0.24,1759798736.852487
sensor_1,False,0.129,0.39,1759798737.1388032
sensor_9,False,0.066,0.24,1759798738.853104
sensor_6,True,0.134,0.11,1759798739.1394703
sensor_6,False,0.163,0.53,1759798740.8537192
sensor_4,False,0.08,0.46,1759798741.140305
sensor_8,False,0.175,0.2,1759798742.8544717
sensor_10,False,0.13,0.55,1759798743.141204
sensor_6,False,0.166,0.62,1759798744.855143
sensor_7,True,0.1,0.21,1759798745.141925
sensor_9,False,0.077,0.59,1759798746.8557165
sensor_6,True,0.197,0.44,1759798747.1426756
sensor_9,False,0.112,0.51,1759798748.8563027
sensor_3,True,0.17,0.13,1759798749.1433408
sensor_2,True,0.184,0.31,1759798750.857092
sensor_10,True,0.132,0.51,1759798751.1441643
sensor_2,True,0.086,0.53,1759798752.8577602
sensor_4,False,0.194,0.52,1759798753.1448505
sensor_4,True,0.138,0.65,1759798754.858425
sensor_8,True,0.19,0.57,1759798755.1456819
sensor_6,False,0.172,0.38,1759798756.8592389
sensor_9,False,0.079,0.21,1759798757.1464617
sensor_10,False,0.177,0.2,1759798758.8600628
sensor_4,False,0.136,0.51,1759798759.1471474
sensor_6,False,0.056,0.11,1759798760.860988
sensor_2,False,0.136,0.47,1759798761.147748
sensor_1,False,0.065,0.36,1759798762.861796
sensor_5,True,0.155,0.33,1759798763.148316
sensor_2,False,0.179,0.18,1759798764.8621204
sensor_10,False,0.135,0.69,1759798765.1489854
sensor_1,True,0.12,0.17,1759798766.8627367
sensor_8,True,0.146,0.7,1759798767.149885
sensor_7,True,0.174,0.23,1759798768.863373
sensor_6,False,0.179,0.57,1759798769.150518
sensor_6,True,0.13,0.16,1759798770.863998
sensor_2,True,0.083,0.5,1759798771.1512804
sensor_7,False,0.071,0.52,1759798772.8647685
sensor_6,True,0.192,0.13,1759798773.1521049
sensor_7,True,0.158,0.26,1759798774.8654482
sensor_10,True,0.149,0.59,1759798775.1527743
sensor_8,False,0.132,0.22,1759798776.8661923
sensor_6,True,0.115,0.13,1759798777.1534274
sensor_4,False,0.069,0.22,1759798778.8668196
sensor_7,False,0.054,0.19,1759798779.1541452
sensor_5,True,0.198,0.4,1759798780.867506
sensor_8,False,0.131,0.2,1759798781.1549325
sensor_7,False,0.13,0.47,1759798782.868144
sensor_4,True,0.129,0.19,1759798783.155627
sensor_10,True,0.163,0.64,1759798784.868931
sensor_7,True,0.165,0.63,1759798785.1563056
sensor_6,True,0.111,0.53,1759798786.8696177
sensor_7,False,0.169,0.6,1759798787.1570785
sensor_2,True,0.098,0.17,1759798788.8702674
sensor_10,True,0.19,0.24,1759798789.1579487
sensor_1,True,0.173,0.26,1759798790.8711364
sensor_2,True,0.187,0.19,1759798791.1586297
sensor_8,False,0.063,0.18,1759798792.8717906
sensor_5,False,0.16,0.65,1759798793.1592195
sensor_3,False,0.116,0.47,1759798794.8724718
sensor_6,True,0.156,0.27,1759798795.1595953
sensor_7,False,0.151,0.15,1759798796.8731062
sensor_6,True,0.103,0.39,1759798797.1601698
sensor_10,True,0.063,0.43,1759798798.8739083
sensor_1,True,0.128,0.63,1759798799.1609685
sensor_4,True,0.103,0.6,1759798800.8745997
sensor_7,False,0.17,0.42,1759798801.1615381
sensor_5,False,0.055,0.66,1759798802.8752096
sensor_8,True,0.109,0.52,1759798803.1620085
sensor_8,False,0.16,0.14,1759798804.8758516
sensor_7,True,0.059,0.56,1759798805.1627371
sensor_5,False,0.062,0.41,1759798806.8764765
sensor_7,True,0.165,0.28,1759798807.1633656
sensor_9,True,0.07,0.22,1759798808.8770857
sensor_9,False,0.151,0.24,1759798809.1640708
sensor_6,False,0.156,0.53,1759798810.8777184
sensor_5,False,0.066,0.45,1759798811.1649303
sensor_2,True,0.103,0.56,1759798812.8784537
sensor_6,False,0.063,0.62,1759798813.1656122
sensor_4,False,0.106,0.42,1759798814.8790722
sensor_3,True,0.176,0.61,1759798815.166476
sensor_5,True,0.149,0.45,1759798816.879786
sensor_5,True,0.051,0.48,1759798817.1672747
sensor_3,False,0.148,0.62,1759798818.8805957
sensor_3,False,0.067,0.61,1759798819.1681006
sensor_4,True,0.115,0.47,1759798820.881366
sensor_3,False,0.12,0.57,1759798821.1689246
sensor_5,False,0.174,0.29,1759798822.8822074
sensor_8,False,0.104,0.51,1759798823.1697147
sensor_2,True,0.143,0.18,1759798824.8829234
sensor_8,False,0.14,0.4,1759798825.1701858
sensor_5,True,0.109,0.62,1759798826.8837073
sensor_10,True,0.155,0.33,1759798827.170854
sensor_4,True,0.126,0.45,1759798828.8843806
sensor_2,False,0.078,0.16,1759798829.1715484
sensor_6,True,0.147,0.56,1759798830.8850803
sensor_9,False,0.106,0.18,1759798831.172239
sensor_6,False,0.176,0.62,1759798832.8857965
sensor_5,False,0.114,0.31,1759798833.1730802
sensor_7,True,0.136,0.29,1759798834.8866096
sensor_8,True,0.132,0.23,1759798835.1739314
sensor_7,True,0.142,0.22,1759798836.8872998
sensor_5,True,0.184,0.31,1759798837.174556
sensor_9,True,0.099,0.43,1759798838.8879805
sensor_3,False,0.104,0.61,1759798839.1752834
sensor_5,False,0.057,0.12,1759798840.888684
sensor_6,True,0.114,0.45,1759798841.1759367
sensor_1,True,0.194,0.47,1759798842.8894463
sensor_4,True,0.089,0.14,1759798843.1766295
sensor_7,True,0.155,0.18,1759798844.8901675
sensor_9,True,0.099,0.21,1759798845.1773877
sensor_5,False,0.072,0.24,1759798846.8907647
sensor_9,False,0.196,0.49,1759798847.1781964
sensor_2,True,0.171,0.28,1759798848.891493
sensor_1,True,0.064,0.25,1759798849.1789806
sensor_3,True,0.171,0.32,1759798850.8920827
sensor_3,True,0.15,0.33,1759798851.1797948
sensor_1,True,0.155,0.46,1759798852.8926976
sensor_6,True,0.139,0.52,1759798853.1804745
sensor_10,True,0.142,0.16,1759798854.8934073
sensor_3,False,0.053,0.48,1759798855.1811225
sensor_3,True,0.126,0.35,1759798856.8945289
sensor_1,True,0.08,0.51,1759798857.1815708
sensor_4,True,0.195,0.14,1759798858.894906
sensor_2,True,0.17,0.39,1759798859.182352
sensor_1,True,0.093,0.62,1759798860.8957908
sensor_5,True,0.091,0.33,1759798861.1830344
sensor_2,True,0.11,0.63,1759798862.8966377
sensor_3,True,0.187,0.29,1759798863.18373
sensor_4,True,0.129,0.28,1759798864.8973186
sensor_6,False,0.16,0.43,1759798865.1844163
sensor_3,True,0.166,0.17,1759798866.8980248
sensor_2,True,0.185,0.19,1759798867.184991
sensor_3,False,0.13,0.39,1759798868.8985348
sensor_6,False,0.119,0.27,1759798869.1856248
sensor_1,False,0.167,0.21,1759798870.8988862
sensor_9,False,0.065,0.49,1759798871.1864588
sensor_3,False,0.134,0.47,1759798872.8995152
sensor_4,True,0.173,0.11,1759798873.187284
sensor_4,True,0.063,0.38,1759798874.9001348
sensor_6,False,0.134,0.62,1759798875.1878967
sensor_7,True,0.189,0.19,1759798876.9008048
